BaseID	Medical care	Hotel	Business affairs	Life service	Transportation hub	Culture	Sports	Residence	Entertainment and leisure	Scenic spot	Government	Factory	Shopping	Restaurant	Education	Landmark	Other
2386	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2387	0	0	27	0	0	1	0	0	0	0	3	3	0	0	0	0	5
2388	1	0	0	1	0	0	0	5	3	0	0	0	1	3	1	0	2
2389	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1
2390	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2391	0	1	5	0	0	0	0	7	1	0	1	0	2	7	0	1	2
2392	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	2
2393	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2394	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2
2395	0	1	2	0	0	0	0	20	0	0	0	0	0	0	1	0	0
2396	0	1	4	4	0	0	2	14	7	0	0	0	6	3	4	2	3
2397	0	3	0	0	0	0	0	1	1	0	1	0	1	5	0	0	0
2398	0	3	5	1	0	0	2	14	1	0	2	1	1	1	0	3	0
2399	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2400	0	0	0	0	0	18	0	0	1	0	0	0	1	2	0	0	0
2401	0	0	6	0	0	1	0	0	0	1	0	1	0	0	0	0	1
2402	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
2403	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2406	0	4	5	1	0	0	0	1	0	0	0	0	0	5	0	0	0
2407	0	0	12	0	0	0	0	2	0	0	3	0	0	0	0	2	0
2408	3	1	6	1	0	0	0	52	1	0	0	0	2	0	1	3	5
2409	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2410	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2411	0	1	3	2	0	1	0	34	0	0	0	0	0	1	2	0	2
2412	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1
2415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2416	1	13	20	0	1	1	0	7	1	0	2	1	7	6	0	1	8
2417	0	2	8	0	0	0	0	7	0	0	0	2	12	0	0	1	5
2418	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2419	3	2	3	0	0	0	0	62	0	2	4	0	2	4	4	0	5
2420	0	1	0	0	0	0	0	18	0	0	2	0	1	0	0	0	0
2421	1	0	0	1	0	0	0	0	0	0	4	0	0	1	2	0	0
2422	15	22	23	4	0	2	3	199	2	2	31	4	26	10	2	0	11
2423	0	1	2	0	0	1	0	13	0	0	0	0	3	2	3	0	0
2424	2	0	48	21	0	0	4	12	4	0	8	2	21	20	2	0	0
2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2426	1	0	1	0	0	2	0	44	0	1	3	0	2	0	4	1	0
2427	0	1	28	1	1	0	1	0	0	0	0	6	1	2	0	0	5
2428	0	1	17	0	1	0	5	112	0	0	1	0	2	3	4	0	3
2429	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1
2430	5	9	22	5	0	2	0	57	1	0	18	4	6	11	5	0	2
2431	0	0	12	0	0	2	0	2	0	2	2	0	2	0	0	0	0
2432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2433	0	0	0	0	0	2	0	13	0	0	0	0	0	0	2	0	0
2434	0	1	0	0	0	0	0	3	0	2	1	0	0	0	2	0	0
2435	0	1	3	1	0	0	0	12	0	0	2	0	1	0	3	0	1
2436	0	0	0	6	0	0	0	15	0	0	0	0	5	5	1	0	1
2437	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0
2438	0	6	4	0	0	1	0	7	0	0	1	0	2	3	0	1	2
2439	0	0	0	0	0	0	0	2	0	0	0	0	4	1	0	0	0
2440	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2441	0	1	4	0	0	0	0	1	0	0	2	0	0	1	0	1	2
2442	1	2	2	2	0	1	0	70	0	0	2	0	1	1	0	0	3
2443	5	0	9	0	0	2	0	18	2	0	6	0	0	3	2	0	0
2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2445	2	1	1	1	0	1	3	22	0	0	1	0	6	1	1	0	1
2446	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2447	1	2	2	6	0	0	0	19	1	0	1	0	4	2	3	0	1
2448	0	1	0	1	0	1	0	7	0	0	2	0	3	2	1	0	0
2449	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0
2450	0	0	23	2	0	0	0	0	0	0	2	3	2	0	2	3	8
2451	2	1	1	2	0	2	0	17	2	1	4	0	4	1	0	0	1
2452	0	2	29	2	0	0	0	18	1	0	2	0	2	11	5	0	1
2453	4	3	2	1	0	0	0	3	0	1	1	0	1	1	1	0	2
2454	0	2	6	5	0	0	4	33	2	2	6	2	18	12	2	2	10
2455	0	2	2	0	0	0	1	0	0	1	2	0	0	2	0	0	0
2456	1	1	51	0	0	0	1	0	0	0	23	12	0	2	0	3	4
2457	0	0	4	0	2	36	0	0	1	0	0	2	6	3	0	2	0
2458	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0
2459	0	0	4	0	0	0	0	2	0	0	0	0	1	0	0	1	0
2460	0	1	8	0	0	0	0	1	2	0	2	0	2	2	0	0	0
2461	1	1	21	0	0	0	0	2	0	0	2	8	1	1	1	2	1
2462	3	2	4	8	0	0	0	33	2	1	2	0	10	3	0	0	2
2463	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2464	1	3	8	7	0	1	7	10	6	0	1	6	3	24	2	0	2
2465	0	1	3	0	0	0	1	8	0	0	1	1	0	1	0	0	0
2466	0	0	3	0	0	0	1	0	0	0	20	0	0	0	1	1	2
2467	0	3	2	0	0	6	3	16	0	1	0	0	1	0	0	1	1
2468	0	0	13	0	0	1	1	0	0	18	3	0	0	1	0	1	2
2469	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	3	1
2470	2	0	4	0	0	0	0	5	0	0	0	0	0	0	4	0	0
2471	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2472	2	4	12	1	0	1	6	28	1	1	0	0	2	3	0	0	3
2473	0	1	1	0	0	0	1	14	0	0	0	0	0	1	3	0	3
2474	0	0	0	0	0	0	1	6	0	0	0	0	0	0	3	0	0
2475	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
2476	2	1	8	1	3	0	0	17	1	1	2	0	2	4	4	0	2
2477	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
2478	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2480	15	2	3	0	0	0	0	7	1	1	4	0	0	1	1	1	4
2481	0	2	7	0	0	1	1	4	4	0	0	0	19	18	1	0	3
2482	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0
2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2484	0	2	0	0	1	3	1	14	0	0	2	2	1	0	1	0	2
2485	0	3	3	2	0	0	0	6	0	0	1	0	1	0	0	0	0
2486	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
2487	0	0	1	1	0	0	0	5	0	0	0	0	2	0	0	2	2
2488	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2489	1	2	20	1	0	4	11	32	2	2	28	2	4	7	50	2	4
2490	0	0	8	1	0	1	1	13	0	0	5	3	0	3	0	0	0
2491	1	0	0	0	0	0	6	20	0	0	2	0	4	1	6	0	4
2492	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
2493	1	2	20	0	2	0	4	21	1	0	6	0	6	1	6	0	5
2494	0	1	0	0	0	0	1	10	1	1	3	0	0	0	4	1	2
2495	0	0	0	0	2	0	0	54	0	2	0	0	0	0	0	2	1
2496	7	3	2	3	0	0	1	27	0	2	0	0	19	8	3	0	1
2497	2	4	1	0	0	1	3	12	1	2	7	0	2	2	6	4	9
2498	1	1	23	4	2	0	0	8	0	0	4	2	4	0	0	2	7
2499	2	1	30	2	0	1	3	25	0	1	8	0	5	1	7	0	4
2500	33	0	0	0	0	0	0	28	0	0	10	0	6	2	4	0	0
2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2502	0	0	2	0	0	0	0	8	1	0	2	0	0	0	0	0	3
2503	7	0	4	3	0	0	0	2	1	0	5	0	5	0	0	0	1
2504	0	3	6	0	0	0	1	16	1	0	7	0	2	0	0	1	2
2505	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
2506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2507	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
2508	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2509	2	3	6	4	0	2	1	32	1	0	1	0	3	1	4	1	4
2510	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	6	0	0	0	1	1	0	0	0	0	26	0	0	2	0
2512	0	0	6	0	0	0	0	11	0	0	4	0	27	0	0	1	3
2513	0	0	8	1	0	0	0	2	0	2	8	2	0	0	2	0	5
2514	0	2	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0
2515	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3
2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2517	0	0	5	8	0	2	2	37	3	0	2	0	8	4	0	0	2
2518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2519	1	2	9	1	0	1	0	9	0	0	2	0	7	4	0	0	1
2520	4	4	5	1	0	0	1	3	0	0	4	0	4	6	1	0	1
2521	0	2	27	0	0	2	1	11	0	0	1	0	0	3	0	0	0
2522	9	2	27	0	0	0	0	30	0	2	31	5	17	5	2	0	7
2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2524	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
2525	0	3	6	6	0	0	5	39	3	1	2	0	5	6	4	2	0
2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2527	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2529	0	0	6	1	0	2	0	0	0	0	0	0	1	9	0	0	2
2530	1	1	4	1	0	0	0	21	0	0	3	1	3	0	0	0	4
2531	1	1	0	0	0	0	0	22	0	0	0	0	5	3	1	0	1
2532	0	3	5	4	0	1	0	19	1	2	0	0	7	6	1	0	2
2533	1	2	5	0	0	0	0	21	0	0	0	0	4	0	0	3	2
2534	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	2
2535	0	0	0	0	3	2	0	20	0	1	4	0	3	0	2	0	2
2536	0	0	6	0	0	0	1	28	0	0	1	1	0	0	2	1	3
2537	0	4	0	0	0	0	0	4	0	0	0	0	2	3	0	0	3
2538	0	0	1	0	0	0	2	11	1	0	2	0	0	0	1	1	1
2539	0	4	6	0	0	0	0	0	0	0	2	0	0	0	0	0	2
2540	6	10	6	2	0	0	6	43	0	0	8	4	2	2	8	0	7
2541	0	0	4	2	0	0	1	11	1	0	0	0	2	0	4	2	1
2542	1	0	6	0	0	0	0	2	0	0	0	0	1	0	1	0	2
2543	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2544	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2545	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
2546	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2547	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2548	4	1	2	4	0	0	2	7	5	1	1	0	2	8	0	0	0
2549	0	0	6	3	0	0	2	10	3	2	0	0	6	5	0	0	0
2550	0	4	26	11	0	0	2	94	1	0	2	0	34	23	0	0	5
2551	3	2	10	5	0	0	1	54	2	0	1	0	9	10	4	0	0
2552	0	1	9	1	0	0	0	21	1	2	10	0	4	1	7	0	0
2553	0	3	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0
2554	0	0	1	0	0	1	0	7	0	0	0	0	0	0	0	0	0
2555	0	0	16	2	0	2	7	0	1	2	0	0	1	2	0	0	1
2556	0	0	10	0	0	0	0	0	0	0	0	6	1	0	0	2	1
2557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2558	0	1	1	0	0	0	2	26	0	0	1	0	3	1	1	3	1
2559	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0
2560	0	3	1	0	0	0	3	51	2	0	1	0	0	0	3	0	0
2561	6	0	0	0	0	0	0	10	0	0	1	0	0	0	2	0	1
2562	0	0	2	0	2	0	2	0	0	8	0	0	0	10	0	0	3
2563	0	0	8	0	0	2	2	6	0	0	4	0	0	0	4	0	0
2564	2	4	12	9	0	0	12	56	0	0	6	2	11	14	13	0	0
2565	0	0	1	0	0	0	0	5	0	0	0	0	1	0	1	0	1
2566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2567	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2568	0	0	2	0	0	0	0	0	0	0	7	0	0	0	2	1	1
2569	0	0	3	0	0	0	1	1	0	0	6	0	0	0	0	0	0
2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2571	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2572	1	0	5	8	0	0	0	3	5	0	3	0	16	8	0	0	0
2573	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2574	0	0	2	0	1	1	0	10	0	0	0	1	23	0	0	1	2
2575	1	2	1	3	0	0	0	12	2	0	0	0	9	16	1	0	3
2576	0	3	0	0	0	1	0	4	0	1	0	0	1	0	0	1	2
2577	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2578	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0
2579	0	6	35	2	0	0	2	40	0	0	9	2	6	2	0	0	1
2580	0	0	3	0	0	0	1	2	0	0	1	0	0	0	0	2	0
2581	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2582	1	5	4	2	0	0	1	47	2	0	1	0	1	1	2	1	5
2583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2585	0	3	5	0	2	0	0	0	0	0	1	0	2	0	2	0	2
2586	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0
2587	0	0	4	0	1	0	0	0	0	0	0	0	1	3	0	0	1
2588	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
2589	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	4	0
2590	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0
2591	2	0	3	2	0	2	0	21	0	0	10	0	3	0	0	0	0
2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2593	0	0	1	4	0	0	0	6	0	0	2	0	4	2	0	0	0
2594	0	0	14	0	0	0	0	0	0	0	0	2	0	0	0	0	3
2595	0	0	0	0	2	2	0	0	4	6	0	0	0	0	0	0	1
2596	0	2	2	0	0	0	0	16	0	0	2	0	4	0	1	4	1
2597	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2598	3	0	7	0	0	0	0	4	0	0	2	0	0	0	0	0	1
2599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600	0	0	2	1	0	0	0	16	0	0	2	0	5	5	0	0	0
2601	1	3	19	0	0	4	3	26	2	0	9	0	1	3	2	2	9
2602	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2603	2	2	5	1	0	2	1	24	0	2	2	3	1	0	3	1	5
2604	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2605	3	5	51	1	2	1	5	10	4	0	2	0	26	25	0	0	2
2606	0	2	1	1	0	0	0	6	1	1	3	0	3	3	5	1	0
2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2609	0	14	2	0	0	0	0	56	0	0	10	0	5	4	4	0	2
2610	1	0	4	0	0	1	0	14	0	2	2	0	0	0	0	0	0
2611	0	1	1	4	0	1	2	19	1	1	2	0	10	1	6	0	3
2612	2	2	48	5	0	0	2	6	2	0	2	2	9	2	2	0	0
2613	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1
2614	0	0	2	0	0	0	0	2	0	0	1	0	0	0	1	0	0
2615	0	4	4	1	0	4	0	0	4	2	0	0	4	14	0	2	3
2616	0	0	4	0	0	0	2	4	0	0	2	0	4	0	0	0	0
2617	0	0	0	0	0	0	0	10	0	0	0	0	3	2	0	0	0
2618	0	0	1	0	0	3	1	1	0	1	9	0	0	0	18	0	2
2619	0	2	2	5	4	6	0	0	2	2	2	0	0	0	0	0	0
2620	0	2	16	0	0	0	0	10	2	8	1	0	1	0	3	0	2
2621	0	0	0	3	0	0	0	20	0	0	0	2	2	0	2	0	2
2622	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2623	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
2624	0	2	8	0	0	3	2	0	0	0	2	2	0	0	0	0	19
2625	0	0	5	2	0	2	9	0	1	0	0	0	2	0	0	0	2
2626	0	0	0	0	0	2	2	0	0	3	0	0	0	0	0	0	0
2627	0	0	0	0	0	3	7	0	0	0	0	0	2	0	0	0	1
2628	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0
2629	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
2630	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2631	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2632	1	0	8	0	0	0	0	12	0	0	0	0	2	5	0	0	3
2633	0	0	2	2	0	2	0	10	0	0	5	0	2	7	29	0	2
2634	0	3	4	0	0	2	0	4	1	2	16	0	2	4	0	0	0
2635	0	2	33	2	0	0	3	12	1	0	8	2	2	4	7	0	0
2636	0	0	7	0	0	0	0	2	0	0	1	2	0	0	0	0	1
2637	2	6	9	0	0	0	0	11	0	0	3	3	9	0	0	0	0
2638	0	2	0	2	0	0	0	13	2	0	0	0	0	3	0	0	0
2639	4	0	10	12	0	0	0	17	0	0	8	2	10	4	0	0	0
2640	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0
2641	7	4	29	11	3	11	9	52	6	9	10	14	18	13	10	0	4
2642	0	2	4	0	0	0	0	0	0	4	0	0	0	0	0	0	1
2643	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2644	0	0	27	0	0	10	0	0	0	14	0	0	0	0	0	0	2
2645	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0
2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2647	0	0	1	0	0	0	0	5	0	1	0	1	0	0	0	1	2
2648	0	0	12	1	0	0	0	16	0	0	0	0	7	2	4	0	2
2649	0	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	2
2650	1	2	1	2	0	0	0	1	0	0	1	1	1	3	0	0	0
2651	0	3	4	0	0	1	2	2	0	0	1	1	5	2	0	0	0
2652	0	2	4	4	0	0	0	6	0	0	3	1	8	7	0	0	1
2653	1	0	0	0	0	0	0	7	0	1	0	0	0	0	0	1	0
2654	1	3	20	1	1	3	3	35	3	5	2	3	6	3	2	0	3
2655	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
2656	0	0	2	0	0	0	2	14	0	0	12	0	2	0	2	0	0
2657	0	0	1	0	0	0	0	6	0	0	14	0	0	0	0	0	0
2658	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0
2659	0	2	20	0	0	14	2	0	0	2	0	0	3	3	0	0	0
2660	0	3	1	0	0	1	0	5	0	0	1	2	9	1	0	0	6
2661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2663	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
2664	0	0	8	3	0	2	4	23	2	6	4	0	0	2	4	0	0
2665	0	2	0	0	0	0	0	8	1	0	0	0	0	4	1	0	2
2666	0	0	13	0	0	0	0	5	0	0	0	2	0	0	4	0	0
2667	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2668	1	1	3	0	0	2	3	4	1	0	0	0	1	1	2	0	0
2669	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
2670	1	1	11	1	0	0	1	7	1	0	3	1	5	1	1	3	1
2671	2	0	8	1	0	0	0	37	1	0	4	0	2	3	0	0	1
2672	1	2	3	5	0	0	0	40	0	0	14	0	11	9	5	0	10
2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2674	0	10	1	3	0	2	0	5	0	2	0	0	3	1	2	0	6
2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2677	0	3	4	0	0	0	0	6	0	0	0	0	2	1	1	0	0
2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2679	2	8	16	16	0	8	2	42	4	0	12	2	28	23	7	0	4
2680	0	0	11	2	0	0	2	2	0	4	23	0	10	22	2	0	3
2681	0	2	24	0	0	0	0	20	1	0	0	0	4	10	5	0	0
2682	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
2683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2684	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
2685	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0
2686	0	1	7	0	0	1	0	5	0	0	4	2	3	0	0	0	1
2687	2	2	2	2	0	0	0	24	0	0	6	0	2	0	0	0	0
2688	0	0	30	0	0	0	1	3	0	0	2	8	0	0	1	4	4
2689	0	4	4	1	0	0	0	14	1	0	5	0	3	2	4	0	4
2690	1	2	17	0	3	2	0	8	0	1	3	3	3	0	1	0	5
2691	0	0	0	1	0	0	1	5	0	0	2	1	0	0	0	0	0
2692	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1
2693	0	0	8	0	0	5	4	0	2	12	0	0	1	0	0	0	3
2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2695	0	0	4	2	0	0	0	2	1	0	4	0	8	0	0	0	0
2696	2	0	8	5	3	8	3	42	0	0	1	2	12	6	5	0	0
2697	2	0	7	0	0	0	0	49	0	0	10	2	5	0	0	0	0
2698	1	2	2	0	0	1	1	9	1	0	5	0	2	0	0	0	2
2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2700	0	0	13	0	0	0	1	0	0	0	0	0	1	1	0	0	1
2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2703	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2706	2	5	7	5	0	0	0	47	0	0	6	0	20	10	6	0	1
2707	2	0	3	18	0	4	2	30	3	0	0	0	24	39	6	0	2
2708	0	2	8	0	0	2	0	2	2	12	0	0	24	46	0	0	2
2709	0	0	5	0	0	6	0	0	0	2	0	0	0	0	0	0	1
2710	0	0	2	0	0	3	5	0	10	10	0	0	26	24	1	0	7
2711	1	0	0	1	0	1	0	9	0	0	3	0	2	2	1	0	1
2712	3	9	13	22	0	1	2	129	9	7	17	0	84	178	2	0	3
2713	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2714	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1
2715	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2716	6	16	21	6	0	2	6	109	4	6	6	10	34	2	4	0	3
2717	1	2	1	0	0	0	0	43	0	0	5	0	4	3	1	0	1
2718	1	2	3	2	0	0	0	15	0	0	1	2	1	0	4	0	0
2719	0	0	18	1	0	0	0	10	1	0	0	0	3	8	0	0	2
2720	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1
2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2722	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2723	1	0	4	1	0	0	0	5	0	0	1	0	1	0	1	0	0
2724	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1
2725	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0
2726	1	0	1	0	0	1	0	1	1	0	0	0	2	0	2	0	1
2727	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0
2728	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	1	0
2729	2	0	1	3	0	0	1	15	0	1	2	0	1	4	2	0	1
2730	1	0	1	0	0	0	1	6	0	0	0	0	2	0	3	0	3
2731	2	3	3	1	0	0	5	15	2	1	1	0	4	11	12	0	0
2732	1	3	7	0	0	0	2	5	0	0	4	3	0	0	1	0	1
2733	0	0	0	0	0	0	3	3	0	3	1	0	0	0	4	0	1
2734	0	1	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0
2735	1	1	21	2	0	2	0	2	0	0	2	2	3	0	1	4	2
2736	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	1
2737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2738	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1
2739	1	1	1	0	0	0	0	4	0	0	0	0	6	0	1	1	2
2740	0	3	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0
2741	0	0	3	0	0	0	0	0	0	0	2	0	8	8	0	0	1
2742	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
2743	0	0	4	0	0	0	2	2	0	0	0	0	4	0	0	2	0
2744	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2746	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2747	1	7	7	6	0	0	0	143	2	0	3	2	21	17	5	0	2
2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2749	0	0	0	0	0	0	2	4	0	0	0	0	2	0	0	0	2
2750	2	2	82	0	0	2	0	110	2	0	16	4	2	0	0	0	10
2751	0	0	0	0	0	0	0	12	0	0	4	0	2	0	0	0	2
2752	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	1
2753	0	0	0	1	0	0	0	0	0	0	0	0	6	8	0	0	0
2754	0	0	0	2	0	0	2	0	3	0	0	0	1	11	0	0	0
2755	0	2	52	0	0	0	0	6	0	4	1	14	2	2	0	8	4
2756	2	3	42	1	0	0	0	117	0	2	1	9	15	0	6	2	17
2757	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2759	0	1	2	0	0	1	0	5	0	0	2	0	3	0	0	0	0
2760	1	0	23	3	0	0	0	49	1	3	4	1	8	8	2	7	3
